source_system,staging_table,ods_table,column_name,data_type,description,pk/fk
IDS,stg_ids_noti_config,ods_ids_noti_config,last_updated_date,,Ngày sửa,
IDS,stg_ids_noti_config_apply,ods_ids_noti_config_apply,id,,Khóa chính,PK
IDS,stg_ids_noti_config_apply,ods_ids_noti_config_apply,noti_config_id,,Link đến bảng noti_config,FK
IDS,stg_ids_noti_config_apply,ods_ids_noti_config_apply,company_profile_id,,Link đến bảng company_profiles,FK
IDS,stg_ids_forms,ods_ids_forms,id,,Khóa chính,PK
IDS,stg_ids_forms,ods_ids_forms,form_cd,,Mã form,
IDS,stg_ids_forms,ods_ids_forms,form_name_vi,,Tên form (tiếng việt),
IDS,stg_ids_forms,ods_ids_forms,form_name_en,,Tên form (tiếng anh),
IDS,stg_ids_forms,ods_ids_forms,form_type_cd,,"Loại tin hay hồ sơ (hồ sơ, cbtt): lookup_values Lookup_group = ""form_type""",
IDS,stg_ids_forms,ods_ids_forms,news_type_cd,,"Loại tin gốc: lookup_values Lookup_group = ""news_type""",
IDS,stg_ids_forms,ods_ids_forms,sub_news_type_cd,,"Loại tin con: lookup_values Lookup_group = ""sub_news_type""",
IDS,stg_ids_forms,ods_ids_forms,officer_approval_flg,,"Chuyên viên tự động duyệt (0-chưa duyệt, 1-đã duyệt)",
IDS,stg_ids_forms,ods_ids_forms,post_checked_flg,,"Hậu kiểm tin (0-chưa kiểm tra, 1-đã kiểm tra)",
IDS,stg_ids_forms,ods_ids_forms,activated_flg,,"Kích hoạt (0-chưa kích hoạt, 1-kích hoạt)",
IDS,stg_ids_forms,ods_ids_forms,ca_signed_flg,,"Ký ca (0-bắt buộc, 1-không bắt buộc)",
IDS,stg_ids_forms,ods_ids_forms,leader_approval_flg,,"Form tự động duyệt (0-chưa duyệt, 1-đã duyệt)",
IDS,stg_ids_forms,ods_ids_forms,published_flg,,"Form được công bố (0-chưa công bố, 1-được công bố)",
IDS,stg_ids_forms,ods_ids_forms,title_formula,,Công thức cho tiêu đề form tin,
IDS,stg_ids_forms,ods_ids_forms,parent_id,,Khóa cha,FK
IDS,stg_ids_forms,ods_ids_forms,created_at,,Được tạo ngày,
IDS,stg_ids_forms,ods_ids_forms,created_user,,"User khi tao hs thuoc (ny,tv)",
IDS,stg_ids_forms,ods_ids_forms,report_type,,"Loại báo cáo (thang,quy,nam,ban nien...)",
IDS,stg_ids_forms,ods_ids_forms,control_unit_cd,,Đơn vị kiểm soát Dept_cd của bảng departments,
IDS,stg_ids_forms,ods_ids_forms,operating_unit_cd,,"Đơn vị sử dụng, nhiều đơn vị thì sẽ cách nhau dấu "";"" Dept_cd của bảng departments",
IDS,stg_ids_forms,ods_ids_forms,created_by,,Người tạo,FK
IDS,stg_ids_forms,ods_ids_forms,created_date,,Ngày tạo,
IDS,stg_ids_forms,ods_ids_forms,last_updated_by,,Người sửa,FK
IDS,stg_ids_forms,ods_ids_forms,last_updated_date,,Ngày sửa,
IDS,stg_ids_fields,ods_ids_fields,id,,Khóa chính,PK
IDS,stg_ids_fields,ods_ids_fields,field_name_vi,,Tên trường,
IDS,stg_ids_fields,ods_ids_fields,field_name_en,,Tên trường tiếng anh,
IDS,stg_ids_fields,ods_ids_fields,data_type,,Kiểu dữ liệu Data_type của bảng data_types,
IDS,stg_ids_fields,ods_ids_fields,repeatable_flg,,"Cho phép lặp chỉ tiêu (1-cho phép lặp, 0-không lặp)",
IDS,stg_ids_fields,ods_ids_fields,form_type,,Kiểu trường (hs; cbtt),
IDS,stg_ids_fields,ods_ids_fields,parent_id,,Khóa cha,FK
IDS,stg_ids_fields,ods_ids_fields,lookup_group,,Lookup_group của bảng lookup_values,
IDS,stg_ids_fields,ods_ids_fields,control_unit_cd,,Đơn vị kiểm soát Dept_cd của bảng departments,
IDS,stg_ids_fields,ods_ids_fields,operating_unit_cd,,"Đơn vị sử dụng, nhiều đơn vị thì sẽ cách nhau dấu "";"" Dept_cd của bảng departments",
IDS,stg_ids_fields,ods_ids_fields,created_by,,Người tạo,FK
IDS,stg_ids_fields,ods_ids_fields,created_date,,Ngày tạo,
IDS,stg_ids_fields,ods_ids_fields,last_updated_by,,Người sửa,FK
IDS,stg_ids_fields,ods_ids_fields,last_updated_date,,Ngày sửa,
IDS,stg_ids_fields_history,ods_ids_fields_history,id,,Khóa chính,PK
IDS,stg_ids_fields_history,ods_ids_fields_history,field_name_vi,,Tên trường,
IDS,stg_ids_fields_history,ods_ids_fields_history,action,,"1-insert, 2-update, 3-delete",
IDS,stg_ids_fields_history,ods_ids_fields_history,form_type,,Kiểu trường (hs; cbtt),
IDS,stg_ids_fields_history,ods_ids_fields_history,field_id,,Id của fields,FK
IDS,stg_ids_fields_history,ods_ids_fields_history,changed_by,,Người thay đổi,
IDS,stg_ids_fields_history,ods_ids_fields_history,changed_date,,Ngày thay đổi,
IDS,stg_ids_form_fields,ods_ids_form_fields,id,,Khóa chính,PK
IDS,stg_ids_form_fields,ods_ids_form_fields,field_id,,Mã field,FK
IDS,stg_ids_form_fields,ods_ids_form_fields,field_parent_id,,Mã field cha,FK
IDS,stg_ids_form_fields,ods_ids_form_fields,form_id,,Mã form,FK
IDS,stg_ids_form_fields,ods_ids_form_fields,field_name_vi,,Tên trường,
IDS,stg_ids_form_fields,ods_ids_form_fields,field_name_en,,Tên trường tiếng anh,
IDS,stg_ids_form_fields,ods_ids_form_fields,data_type,,Kiểu dữ liệu Data_type của bảng data_types,
IDS,stg_ids_form_fields,ods_ids_form_fields,field_order,,Thứ tự sắp xếp,
IDS,stg_ids_form_fields,ods_ids_form_fields,parent_id,,Mã cha,FK
IDS,stg_ids_form_fields,ods_ids_form_fields,field_format,,Định dạng của trường,
IDS,stg_ids_form_fields,ods_ids_form_fields,required_flg,,"Bat nhap hay khong cho cac nhan truong: 0-không bắt buộc, 1-bắt buộc",
IDS,stg_ids_form_fields,ods_ids_form_fields,correction_flg,,"0-không đính chính, 1-cho phép đính chính",
IDS,stg_ids_form_fields,ods_ids_form_fields,published_flg,,"0-không công bố, 1-được phép công bố",
IDS,stg_ids_form_fields,ods_ids_form_fields,active_flg,,"0-không hoạt động, 1-đang hoạt động",
IDS,stg_ids_form_fields,ods_ids_form_fields,doc_ref,,Tham chiếu hồ sơ,
IDS,stg_ids_form_fields,ods_ids_form_fields,created_by,,Người tạo,FK
IDS,stg_ids_form_fields,ods_ids_form_fields,created_date,,Ngày tạo,
IDS,stg_ids_form_fields,ods_ids_form_fields,last_updated_by,,Người sửa,FK
IDS,stg_ids_form_fields,ods_ids_form_fields,last_updated_date,,Ngày sửa,
IDS,stg_ids_form_fields_history,ods_ids_form_fields_history,id,,Khóa chính,PK
IDS,stg_ids_form_fields_history,ods_ids_form_fields_history,field_id,,Mã field,FK
IDS,stg_ids_form_fields_history,ods_ids_form_fields_history,form_id,,Mã form,FK
IDS,stg_ids_form_fields_history,ods_ids_form_fields_history,field_name_vi,,Tên trường,
IDS,stg_ids_form_fields_history,ods_ids_form_fields_history,form_name_vi,,Tên form (tiếng việt),
IDS,stg_ids_form_fields_history,ods_ids_form_fields_history,action,,"1-insert, 2-update, 3-delete",
IDS,stg_ids_form_fields_history,ods_ids_form_fields_history,changed_by,,Người thay đổi,
IDS,stg_ids_form_fields_history,ods_ids_form_fields_history,changed_date,,Ngày thay đổi,
IDS,stg_ids_departments,ods_ids_departments,id,,Khóa chính,PK
IDS,stg_ids_departments,ods_ids_departments,dept_cd,,Mã phòng/ ban,
IDS,stg_ids_departments,ods_ids_departments,dept_name_vi,,Tên phòng/ ban (tiếng việt),
IDS,stg_ids_departments,ods_ids_departments,dept_name_en,,Tên phòng/ ban (tiếng việt),
IDS,stg_ids_departments,ods_ids_departments,description,,Mô tả,
IDS,stg_ids_departments,ods_ids_departments,created_by,,Người tạo,FK
IDS,stg_ids_departments,ods_ids_departments,created_date,,Ngày tạo,
IDS,stg_ids_departments,ods_ids_departments,last_updated_by,,Người sửa,FK
IDS,stg_ids_departments,ods_ids_departments,last_updated_date,,Ngày sửa,
IDS,stg_ids_data_types,ods_ids_data_types,id,,Khóa chính,PK
IDS,stg_ids_data_types,ods_ids_data_types,data_type,,Kiểu dữ liệu,
IDS,stg_ids_data_types,ods_ids_data_types,ref_type_vi,,Tên tham chiếu của kiểu dữ liệu (tiếng việt),
IDS,stg_ids_data_types,ods_ids_data_types,ref_type_en,,Tên tham chiếu của kiểu dữ liệu (tiếng anh),
IDS,stg_ids_data_types,ods_ids_data_types,created_by,,Người tạo,FK
IDS,stg_ids_data_types,ods_ids_data_types,created_date,,Ngày tạo,
IDS,stg_ids_data_types,ods_ids_data_types,last_updated_by,,Người sửa,FK
IDS,stg_ids_data_types,ods_ids_data_types,last_updated_date,,Ngày sửa,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,id,,Khóa chính,PK
IDS,stg_ids_stock_holders,ods_ids_stock_holders,shareholder_name,,Tên cổ đông,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,identity_type_cd,,"Loại giấy tờ (cách nhau dấu "","" - vd: 1,2) Identity_type_cd của bảng identity",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,address,,Địa chỉ,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,phone_no,,Điện thoại,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,fax_no,,Số fax,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,gender_cd,,"Giới tính: lookup_values Lookup_group = ""gender""",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,education_level_cd,,"Trình độ: lookup_values Lookup_group = ""education level""",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,birth_date,,Ngày sinh,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,company_profile_id,,Id công ty Ref: company_profiles,FK
IDS,stg_ids_stock_holders,ods_ids_stock_holders,business_reg_no,,Mã doanh nghiệp,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,position_cd,,"Mã chức vụ (cách nhau dấu "","" - vd: 6,3) Position_cd của bảng positions",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,founder_hld_flg,,"Cổ đông sáng lập (1 - Có, 0 - Không)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,founder_hld_active_date,,Ngày hoạt động của cổ đông sáng lập,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,founder_hld_inactive_date,,Ngày kết thúc hoạt động của cổ đông sáng lập,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,major_hld_flg,,"Là cổ đông lớn? (1 - Có, 0 - Không)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,major_hld_active_date,,Ngày hoạt động của cổ đông lớn,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,major_hld_inactive_date,,Ngày kết thúc hoạt động của cổ đông lớn,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,strategic_hld_flg,,Là cổ đông chiến lược (0-không;1-cđcl),
IDS,stg_ids_stock_holders,ods_ids_stock_holders,strategic_hld_active_date,,Ngày bắt đầu là cổ đông chiến lược,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,strategic_hld_inactive_date,,Ngày kết thúc là cổ đông chiến lược,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,insider_hld_flg,,"Cổ đông nội bộ (1 - Có, 0 - Không)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,insider_hld_active_date,,Ngày hoạt động của cổ đông nước ngoài,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,insider_hld_inactive_date,,Ngày kết thúc hoạt động của cổ đông nước ngoài,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,government_hld_flg,,Là cổ đông nhà nước (0-không;1-cđnn),
IDS,stg_ids_stock_holders,ods_ids_stock_holders,government_hld_active_date,,Ngày hoạt động của cổ đông nhà nước,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,government_hld_inactive_date,,Ngày kết thúc hoạt động của cổ đông nhà nước,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,bank_hld_flg,,"Cổ đông ngân hàng (1 - Có, 0 - Không)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,bank_hld_active_date,,Ngày là cổ đông ngân hàng,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,bank_hld_inactive_date,,Ngày không là cổ đông ngân hàng,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,foreign_hld_flg,,"Cổ đông nước ngoài (1 - Có, 0 - Không)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,foreign_hld_active_date,,Ngày là cổ đông nước ngoài,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,foreign_hld_inactive_date,,Ngày không là cổ đông nước ngoài,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,related_hld_flg,,"Cổ đông liên quan (1 - Có, 0 - Không)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,related_hld_active_date,,Ngày hoạt động của cổ đông liên quan,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,related_hld_inactive_date,,Ngày kết thúc hoạt động của cổ đông liên quan,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,other_hld_flg,,"Cổ đông khác (1 - Có, 0 - Không)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,other_hld_active_date,,Ngày bắt đầu là cổ đông khác - chưa code,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,other_hld_inactive_date,,Ngày kết thúc là cổ đông khác - chưa code,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,shareholder_type,,"Loại cổ đông (cách nhau dấu "","" - vd: 6,3)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,entity_type_cd,,"Loại hình (cá nhân, tổ chức): lookup_values Lookup_group = ""entity type'",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,ownership_qty,,Số lượng cổ phiếu nắm giữ,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,ownership_ratio,,% nắm giữ,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,tradable_share_qty,,Số lượng cổ phiếu ctck được phép giao dịch,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,tradable_share_ratio,,Tỷ lể cổ phiếu ctck được phép giao dịch = % của tradable_share_qty / ownership_qty,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,ownership_date,,Ngày đặt tỷ lệ sở hữu,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,nationality,,Quốc tịch,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,related_hld_count,,Số người liên quan,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,description,,Mô tả,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,approval_flg,,"Trạng thái thông tin cổ đông (0 : chưa duyệt , 1 : đã duyệt)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,record_status_flg,,"Trạng thái bản ghi ( 0 : mới , 1 : sửa )",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,reported_flg,,0-1: đã kết xuất ra báo cáo sang bên giám sát,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,exp_status_flg,,"Dùng cho giám sát (1-insert, 2-update)",
IDS,stg_ids_stock_holders,ods_ids_stock_holders,vsd_data_flg,,Dữ liệu cập nhật từ trung tâm lưu ký,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,reason,,Lý do - toàn giá trị null,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,vsd_data_updated_date,,Ngày cập nhật dữ liệu từ trung tâm lưu ký - toàn giá trị null,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,created_by,,Người tạo,FK
IDS,stg_ids_stock_holders,ods_ids_stock_holders,created_date,,Ngày tạo,
IDS,stg_ids_stock_holders,ods_ids_stock_holders,last_updated_by,,Người sửa,FK
IDS,stg_ids_stock_holders,ods_ids_stock_holders,last_updated_date,,Ngày sửa,
IDS,stg_ids_account_numbers,ods_ids_account_numbers,id,,Khóa chính,PK
IDS,stg_ids_account_numbers,ods_ids_account_numbers,trading_account_no,,Số tài khoản,
IDS,stg_ids_account_numbers,ods_ids_account_numbers,sec_company_cd,,Mã cty chứng khoán,
IDS,stg_ids_account_numbers,ods_ids_account_numbers,stock_holder_id,,Id cổ đông liên quan Ref: stock_holders,FK
IDS,stg_ids_account_numbers,ods_ids_account_numbers,account_open_date,,Ngày mở,
IDS,stg_ids_account_numbers,ods_ids_account_numbers,active_flg,,"0-1 inactive, active",
IDS,stg_ids_account_numbers,ods_ids_account_numbers,primary_account_flg,,1-key; 0-không key,
IDS,stg_ids_account_numbers,ods_ids_account_numbers,created_by,,Người tạo,FK
IDS,stg_ids_account_numbers,ods_ids_account_numbers,created_date,,Ngày tạo,
IDS,stg_ids_account_numbers,ods_ids_account_numbers,last_updated_by,,Người sửa,FK
IDS,stg_ids_account_numbers,ods_ids_account_numbers,last_updated_date,,Ngày sửa,
IDS,stg_ids_positions,ods_ids_positions,id,,Khóa chính,PK
IDS,stg_ids_positions,ods_ids_positions,position_cd,,"Loại chức vụ: lookup_values Lookup_group = ""position'",
IDS,stg_ids_positions,ods_ids_positions,appointment_date,,Ngày bổ nhiệm,
IDS,stg_ids_positions,ods_ids_positions,dismissal_date,,Ngày miễn nhiệm,
IDS,stg_ids_positions,ods_ids_positions,active_flg,,Cờ trạng thái chức vụ hiện tại - là chức vụ hiện tại: 0-không 1-có,
IDS,stg_ids_positions,ods_ids_positions,stock_holder_id,,Id cổ đông liên quan Ref: stock_holders,FK
IDS,stg_ids_positions,ods_ids_positions,created_by,,Người tạo,FK
IDS,stg_ids_positions,ods_ids_positions,created_date,,Ngày tạo,
IDS,stg_ids_positions,ods_ids_positions,last_updated_by,,Người sửa,FK
IDS,stg_ids_positions,ods_ids_positions,last_updated_date,,Ngày sửa,
IDS,stg_ids_identity,ods_ids_identity,id,,Khóa chính,PK
IDS,stg_ids_identity,ods_ids_identity,stock_holder_id,,Id cổ đông liên quan Ref: stock_holders,FK
IDS,stg_ids_identity,ods_ids_identity,identity_type_cd,,"Loại giấy tờ: lookup_values Lookup_group = ""identity type""",
IDS,stg_ids_identity,ods_ids_identity,identity_no,,Số id,
IDS,stg_ids_identity,ods_ids_identity,identity_issued_date,,Ngày cấp,
IDS,stg_ids_identity,ods_ids_identity,identity_issued_place,,Nơi cấp,
IDS,stg_ids_identity,ods_ids_identity,primary_flg,,Giấy tờ chính 0-không chính thức 1-chính Chỉ có 1 bản ghi là chính thức đối với nhiều loại giấy tờ khi chọn là chính,
IDS,stg_ids_identity,ods_ids_identity,created_by,,Người tạo,FK
IDS,stg_ids_identity,ods_ids_identity,created_date,,Ngày tạo,
IDS,stg_ids_identity,ods_ids_identity,last_updated_by,,Người sửa,FK
IDS,stg_ids_identity,ods_ids_identity,last_updated_date,,Ngày sửa,
IDS,stg_ids_stock_controls,ods_ids_stock_controls,id,,Khóa chính,PK
IDS,stg_ids_stock_controls,ods_ids_stock_controls,restricted_share_qty,,Sl cổ phiếu bị hạn chế chuyển nhượng,
IDS,stg_ids_stock_controls,ods_ids_stock_controls,restriction_start_date,,Ngày bắt đầu hạn chế,
IDS,stg_ids_stock_controls,ods_ids_stock_controls,restriction_end_date,,Ngày hết hạn chế,
IDS,stg_ids_stock_controls,ods_ids_stock_controls,stock_holder_id,,Id cổ đông liên quan Ref: stock_holders,FK
IDS,stg_ids_stock_controls,ods_ids_stock_controls,exp_status_flg,,"Dùng cho giám sát (1-insert, 2-update)",
IDS,stg_ids_stock_controls,ods_ids_stock_controls,restriction_type_cd,,"Loại hạn chế: lookup_values Lookup_group = ""restriction type""",
IDS,stg_ids_stock_controls,ods_ids_stock_controls,created_by,,Người tạo,FK
IDS,stg_ids_stock_controls,ods_ids_stock_controls,created_date,,Ngày tạo,
IDS,stg_ids_stock_controls,ods_ids_stock_controls,last_updated_by,,Người sửa,FK
IDS,stg_ids_stock_controls,ods_ids_stock_controls,last_updated_date,,Ngày sửa,
IDS,stg_ids_stockholder_history,ods_ids_stockholder_history,id,,Id khóa chính,PK
IDS,stg_ids_stockholder_history,ods_ids_stockholder_history,field_name,,Tên trường,
IDS,stg_ids_stockholder_history,ods_ids_stockholder_history,field_type,,Kiểu dữ liệu của trường,
