STT;Dashboard/báo cáo;Thông tin;Mô tả;Nhóm yêu cầu;Phân loại;Đánh giá;Độ chi tiết;Nguồn;Thông tin cần phân tích;Thông tin cần Test;Cần dữ liệu lịch sử;Trạng thái phân tích;Test script verify mapping;Mapping;Note;Test script tại nguồn;Test script tại đích;Kết quả Test;Model;DMT
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;3. Tài sản cố định vô hình;227;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;- Nguyên giá;228;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;- Giá trị hao mòn luỹ kế (*);"229a
";Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;- Đánh giá TSCĐVH theo giá trị hợp lý;"229b
";Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;III. Bất động sản đầu tư;230;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;- Nguyên giá;231;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;- Giá trị hao mòn luỹ kế (*);"232a
";Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;- Đánh giá BĐSĐT theo giá trị hợp lý;"232b
";Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;IV.Chi phí xây dựng cơ bản dở dang;240;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;V. Tài sản dài hạn khác;250;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1. Cầm cố, thế chấp, ký quỹ, ký cược dài hạn;251;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;2. Chi phí trả trước dài hạn;252;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;3. Tài sản thuế thu nhập hoãn lại;253;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;4. Tiền nộp Quỹ Hỗ trợ thanh toán;254;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;5. Tài sản dài hạn khác;255;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;VI. Dự phòng suy giảm giá trị tài sản dài hạn;260;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;TỔNG CỘNG TÀI SẢN (270 = 100 + 200);270;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;C. NỢ PHẢI TRẢ (300 = 310 + 340);300;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;I. Nợ phải trả ngắn hạn;310;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1. Vay và nợ thuê tài chính ngắn hạn;311;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1.1. Vay ngắn hạn;312;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1.2. Nợ thuê tài chính ngắn hạn;313;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;2. Vay tài sản tài chính ngắn hạn;314;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;3. Trái phiếu chuyển đổi ngắn hạn - Cấu phần nợ;315;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;4. Trái phiếu phát hành ngắn hạn;316;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;5. Vay Quỹ Hỗ trợ thanh toán;317;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;6. Phải trả hoạt động giao dịch chứng khoán;318;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;7. Phải trả về lỗi giao dịch các tài sản tài chính;319;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;8.  Phải trả người bán ngắn hạn;320;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;9. Người mua trả tiền trước ngắn hạn;321;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;10. Thuế và các khoản phải nộp Nhà nước;322;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;11. Phải trả người lao động;323;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;12.Các khoản trích nộp phúc lợi nhân viên;324;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;13. Chi phí phải trả ngắn hạn;325;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;14. Phải trả nội bộ ngắn hạn;326;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;15. Doanh thu chưa thực hiện ngắn hạn;327;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;16. Nhận ký quỹ, ký cược ngắn hạn;328;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;17.Các khoản phải trả, phải nộp khác ngắn hạn;329;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;18. Dự phòng phải trả ngắn hạn;330;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;19. Quỹ khen thưởng, phúc lợi;331;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;20. Giao dịch mua bán lại trái phiếu Chính phủ;332;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;II. Nợ phải trả dài hạn;340;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1. Vay và nợ thuê tài chính dài hạn;341;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1.1.Vay dài hạn;342;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1.2. Nợ thuê tài chính dài hạn;343;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;2. Vay tài sản tài chính dài hạn;344;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;3.Trái phiếu chuyển đổi dài hạn - Cấu phần nợ;345;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;4.Trái phiếu phát hành dài hạn;346;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;5.  Phải trả người bán dài hạn;347;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;6. Người mua trả tiền trước dài hạn;348;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;7. Chi phí phải trả dài hạn;349;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;8. Phải trả nội bộ dài hạn;350;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;9. Doanh thu chưa thực hiện dài hạn;351;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;10. Nhận ký quỹ, ký cược dài hạn;352;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;11. Các khoản phải trả, phải nộp khác dài hạn;353;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;12. Dự phòng phải trả dài hạn;354;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;13. Quỹ bảo vệ Nhà đầu tư;355;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;14. Thuế thu nhập hoãn lại phải trả;356;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;15. Quỹ phát triển khoa học và công nghệ;357;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;D. VỐN CHỦ SỞ HỮU (400 = 410 + 420);400;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;I. Vốn chủ sở hữu;410;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1. Vốn đầu tư của chủ sở hữu;411;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;1.1. Vốn góp của chủ sở hữu;411,1;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
123;Báo cáo tài chính quý, soát xét bán niên, kiểm toán năm - Chi nhánh công ty chứng khoán nước ngoài tại Việt Nam >> Báo cáo tình hình tài chính riêng;a. Cổ phiếu phổ thông có quyền biểu quyết;"411.1a
";Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
